,site,x_cart,y_cart,theta_polr,r_polr,dist_center,keep_this_site,mm_site
0,1,-4.2625994694960205,-14.02403846153846,1.2757200886255287,14.657537617487385,14.847248873158438,True,169
1,2,-3.2625994694960205,-14.02403846153846,1.3422188383049607,14.398548887615924,14.915961675648262,True,198
2,3,-2.2625994694960205,-14.02403846153846,1.4108374893170146,14.205386694140843,14.970344613174044,True,227
3,4,-1.2625994694960205,-14.02403846153846,1.4810073124535648,14.08076035557319,15.006958525736287,True,256
4,5,-0.26259946949602053,-14.02403846153846,1.5520735612052594,14.026496827507914,15.023292690977401,True,285
5,6,0.7374005305039795,-14.02403846153846,-1.5182635222082623,14.043411776099767,15.018174978775459,True,315
6,7,1.7374005305039795,-14.02403846153846,-1.4475370444157152,14.131249604125799,14.991976127838946,True,345
7,8,2.7374005305039795,-14.02403846153846,-1.3780266870693851,14.288702405576004,14.946544272210023,True,374
8,9,3.7374005305039795,-14.02403846153846,-1.3103499239534189,14.513504659320622,14.884890531561368,True,403
9,10,4.7374005305039795,-14.02403846153846,-1.2450260316932407,14.802588238451051,14.810721012161995,True,432
10,11,-6.2625994694960205,-13.02403846153846,1.122586336246709,14.451495769053283,14.639700062793091,True,115
11,12,-5.2625994694960205,-13.02403846153846,1.1867878283111415,14.04708265171003,14.733999074890356,True,142
12,13,-4.2625994694960205,-13.02403846153846,1.254497238125199,13.703843697480675,14.822296666479007,True,170
13,14,-3.2625994694960205,-13.02403846153846,1.325341507452895,13.426471358699903,14.899946016652347,True,199
14,15,-2.2625994694960205,-13.02403846153846,1.398788161162349,13.219112459125112,14.962084896477704,True,228
15,16,-1.2625994694960205,-13.02403846153846,1.474154545166999,13.085095921238205,15.00426568317688,True,257
16,17,-0.26259946949602053,-13.02403846153846,1.5506363822594476,13.026685546562206,15.02317383082635,True,286
17,18,0.7374005305039795,-13.02403846153846,-1.5142382863366664,13.044896986562241,15.017243622049383,True,316
18,19,1.7374005305039795,-13.02403846153846,-1.4381797606265059,13.139411647826115,14.986971512310465,True,346
19,20,2.7374005305039795,-13.02403846153846,-1.3636311439625972,13.30860396555689,14.934815252953188,True,375
20,21,3.7374005305039795,-13.02403846153846,-1.2913437561891448,13.54967677005782,14.864715475789751,True,404
21,22,4.7374005305039795,-13.02403846153846,-1.2219312993476013,13.858879523036936,14.781404591072466,True,433
22,23,5.7374005305039795,-13.02403846153846,-1.1558505925569509,14.231772296346666,14.689710263219954,True,461
23,24,-7.2625994694960205,-12.02403846153846,1.0274359502274428,14.047165264881027,14.485633519710538,True,90
24,25,-6.2625994694960205,-12.02403846153846,1.0906161003813977,13.557199306637342,14.589573504713881,True,116
25,26,-5.2625994694960205,-12.02403846153846,1.1582405144960095,13.125260153646325,14.693211227028543,True,143
26,27,-4.2625994694960205,-12.02403846153846,1.2301124866162627,12.757243243032717,14.791962995099563,True,171
27,28,-3.2625994694960205,-12.02403846153846,1.3058362047686336,12.458814398766517,14.88020800462601,True,200
28,29,-2.2625994694960205,-12.02403846153846,1.3847983063069251,12.235066705331846,14.951793156630925,True,229
29,30,-1.2625994694960205,-12.02403846153846,1.466173464223191,12.090147159771373,15.000885234813152,True,258
30,31,-0.26259946949602053,-12.02403846153846,1.5489602579912838,12.026905645507316,15.023024119983495,True,287
31,32,0.7374005305039795,-12.02403846153846,-1.5095458448621313,12.04662859338428,15.016071758537816,True,317
32,33,1.7374005305039795,-12.02403846153846,-1.4272955930124984,12.148911948316677,14.980708182650265,True,347
33,34,2.7374005305039795,-12.02403846153846,-1.3469508776566324,12.331701528538535,14.920270942874966,True,376
34,35,3.7374005305039795,-12.02403846153846,-1.2694359815809617,12.591491716630227,14.840005317273118,True,405
35,36,4.7374005305039795,-12.02403846153846,-1.1954781250580204,12.923639762504044,14.746020956139322,True,434
36,37,5.7374005305039795,-12.02403846153846,-1.1255863998010005,13.322734920878052,14.644304530145414,True,462
37,38,6.7374005305039795,-12.02403846153846,-1.0600586539722552,13.782962919234437,14.540025077971903,True,488
38,39,7.7374005305039795,-12.02403846153846,-0.999008118511465,14.29842186725512,14.437197516981435,True,513
39,40,-8.26259946949602,-11.02403846153846,0.9276104947126732,13.776791135630793,14.312572176070436,True,67
40,41,-7.2625994694960205,-11.02403846153846,0.9882620132965193,13.201317171244812,14.418677681272774,True,91
41,42,-6.2625994694960205,-11.02403846153846,1.0541737928236845,12.678705616773783,14.53031943704215,True,117
42,43,-5.2625994694960205,-11.02403846153846,1.1254120537728634,12.215743005557176,14.64403743579461,True,144
43,44,-4.2625994694960205,-11.02403846153846,1.2018390481931926,11.819440690609138,14.75469823297277,True,172
44,45,-3.2625994694960205,-11.02403846153846,1.283056314693527,11.496694277044814,14.855547756717385,True,201
45,46,-2.2625994694960205,-11.02403846153846,1.3683651729177555,11.253834029380517,14.93875740092611,True,230
46,47,-1.2625994694960205,-11.02403846153846,1.4567617266934336,11.096106588432308,14.996562957009223,True,259
47,48,-0.26259946949602053,-11.02403846153846,1.5469802072242762,11.0271656595364,15.022831882180045,True,288
48,49,0.7374005305039795,-11.02403846153846,-1.5040055865857078,11.048673383889435,15.014569023744757,True,318
49,50,1.7374005305039795,-11.02403846153846,-1.4144809621772017,11.160106836624584,14.972730781971329,True,348
50,51,2.7374005305039795,-11.02403846153846,-1.3274070428606803,11.358819730318936,14.901959722649684,True,377
51,52,3.7374005305039795,-11.02403846153846,-1.2439340102252177,11.640343067405302,14.80936932080508,True,406
52,53,4.7374005305039795,-11.02403846153846,-1.1649230583691952,11.998849436004214,14.702931404999978,True,435
53,54,5.7374005305039795,-11.02403846153846,-1.0909271840120827,12.427678337038925,14.590070115169132,True,463
54,55,6.7374005305039795,-11.02403846153846,-1.0222146856270182,12.919829329751789,14.476803594118829,True,489
55,56,7.7374005305039795,-11.02403846153846,-0.9588189437417138,13.468362594277098,14.36745459738462,True,514
56,57,8.73740053050398,-11.02403846153846,-0.900597954940798,14.0666837609982,14.264761662188572,True,538
57,58,-9.26259946949602,-10.02403846153846,0.8248578012514869,13.648336748875677,14.130512059203411,True,46
58,59,-8.26259946949602,-10.02403846153846,0.8814257338132363,12.990454074885845,14.23074352183716,True,68
59,60,-7.2625994694960205,-10.02403846153846,0.9438039355100909,12.378477213806478,14.341110742771633,True,92
60,61,-6.2625994694960205,-10.02403846153846,1.012370963278304,11.819538873988874,14.460072687230106,True,118
61,62,-5.2625994694960205,-10.02403846153846,1.0873509458555677,11.321497262056027,14.584351113746905,True,145
62,63,-4.2625994694960205,-10.02403846153846,1.1687243279565958,10.89270863081126,14.708414554843245,True,173
63,64,-3.2625994694960205,-10.02403846153846,1.2561325616271186,10.541627121880097,14.824268271216072,True,202
64,65,-2.2625994694960205,-10.02403846153846,1.3487991985714014,10.276220289472487,14.921932308354311,True,231
65,66,-1.2625994694960205,-10.02403846153846,1.4454990038558444,10.103242276555282,14.990916201657733,True,260
66,67,-0.26259946949602053,-10.02403846153846,1.5446053437047582,10.02747752726387,15.022579347138464,True,289
67,68,0.7374005305039795,-10.02403846153846,-1.4973653761454833,10.051124644575346,15.012598366519986,True,319
68,69,1.7374005305039795,-10.02403846153846,-1.3991778920882032,10.173490437494786,14.96236085734272,True,349
69,70,2.7374005305039795,-10.02403846153846,-1.3042126472519173,10.391087947987247,14.87850702009809,True,378
70,71,3.7374005305039795,-10.02403846153846,-1.2139173677285091,10.69810776744251,14.770882802214512,True,407
71,72,4.7374005305039795,-10.02403846153846,-1.1293047374651621,11.08712365155281,14.649986408486212,True,436
72,73,5.7374005305039795,-10.02403846153846,-1.0509451936777408,11.549853329191228,14.524973846414792,True,464
73,74,6.7374005305039795,-10.02403846153846,-0.9790248251318636,12.077827328904716,14.402678252091913,True,490
74,75,7.7374005305039795,-10.02403846153846,-0.9134355853305433,12.662887271386632,14.287508262106066,True,515
75,76,8.73740053050398,-10.02403846153846,-0.853869806733219,13.297500333102215,14.181846148998542,True,539
76,77,9.73740053050398,-10.02403846153846,-0.7999020581559814,13.974917394026397,14.086605753484637,True,561
77,78,-10.26259946949602,-9.02403846153846,0.7212676191140626,13.665804697368737,13.950983770003303,True,27
78,79,-9.26259946949602,-9.02403846153846,0.772353257233627,12.931705962000272,14.038540921591864,True,47
79,80,-8.26259946949602,-9.02403846153846,0.8294175451057063,12.235351247456746,14.13856319116633,True,69
80,81,-7.2625994694960205,-9.02403846153846,0.8931318149600304,11.583549594560784,14.251518669506172,True,93
81,82,-6.2625994694960205,-9.02403846153846,0.9641147934805125,10.984235170036065,14.376713916035484,True,119
82,83,-5.2625994694960205,-9.02403846153846,1.0428395383284237,10.446445487899949,14.511490545320337,True,146
83,84,-4.2625994694960205,-9.02403846153846,1.12950377386211,9.980131481732752,14.650289762618584,True,174
84,85,-3.2625994694960205,-9.02403846153846,1.2238733379578397,9.595719121237403,14.783927814633406,True,203
85,86,-2.2625994694960205,-9.02403846153846,1.3251304825159345,9.303366407633803,14.899739452888587,True,232
86,87,-1.2625994694960205,-9.02403846153846,1.4317836296957993,9.111938738583412,14.983348168229789,True,261
87,88,-0.26259946949602053,-9.02403846153846,1.5417045421876714,9.02785847456112,15.022238395375567,True,290
88,89,0.7374005305039795,-9.02403846153846,-1.4892623460785674,9.054116726534565,15.009943900361968,True,320
89,90,1.7374005305039795,-9.02403846153846,-1.3805934112209892,9.189767720607573,14.948554179535776,True,350
90,91,2.7374005305039795,-9.02403846153846,-1.2762731936266185,9.430091824565066,14.847880496578581,True,379
91,92,3.7374005305039795,-9.02403846153846,-1.1781425139373343,9.767365708354369,14.721852719173379,True,408
92,93,4.7374005305039795,-9.02403846153846,-1.0873684077129981,10.191969090501836,14.584379090760606,True,437
93,94,5.7374005305039795,-9.02403846153846,-1.0044749478350643,10.693504336874454,14.446577539489319,True,465
94,95,6.7374005305039795,-9.02403846153846,-0.9294709709307338,11.261697743402667,14.315856673378157,True,491
95,96,7.7374005305039795,-9.02403846153846,-0.8620097068651384,11.886994452962814,14.196283141520711,True,516
96,97,8.73740053050398,-9.02403846153846,-0.80153497814907,12.560869324444731,14.089469275731673,True,540
97,98,9.73740053050398,-9.02403846153846,-0.7473936910101393,13.275927057903889,13.99547063452082,True,562
98,99,-10.26259946949602,-8.02403846153846,0.6635890842401218,13.027130962094013,13.855452359782062,True,28
99,100,-9.26259946949602,-8.02403846153846,0.7138719284041088,12.254833420514391,13.938516061722105,True,48
100,101,-8.26259946949602,-8.02403846153846,0.7707515586297744,11.517627499861439,14.035762236713389,True,70
101,102,-7.2625994694960205,-8.02403846153846,0.8351677852700031,10.822686555868296,14.148726681022303,True,94
102,103,-6.2625994694960205,-8.02403846153846,0.908071829434985,10.17867109929289,14.278008845774245,True,120
103,104,-5.2625994694960205,-8.02403846153846,0.9903166656934077,9.595840057472211,14.42222668798515,True,147
104,105,-4.2625994694960205,-8.02403846153846,1.0824789925881766,9.085975317465719,14.576525493831312,True,175
105,106,-3.2625994694960205,-8.02403846153846,1.1846105552357382,8.661971399779857,14.73095742763576,True,204
106,107,-2.2625994694960205,-8.02403846153846,1.2959546972343232,8.336938862173104,14.869719673550618,True,233
107,108,-1.2625994694960205,-8.02403846153846,1.414723911272404,8.122767425737372,14.972888042897422,True,262
108,109,-0.26259946949602053,-8.02403846153846,1.5380814064581125,8.028334305049093,15.02176238735519,True,291
109,110,0.7374005305039795,-8.02403846153846,-1.479154804135444,8.05785038174798,15.006249730797894,True,321
110,111,1.7374005305039795,-8.02403846153846,-1.3575635264999644,8.209978918099852,14.929641930029868,True,351
111,112,2.7374005305039795,-8.02403846153846,-1.2420273674018583,8.478122132680795,14.807000946356155,True,380
112,113,3.7374005305039795,-8.02403846153846,-1.1349012138781045,8.851743102782633,14.65848518996578,True,409
113,114,4.7374005305039795,-8.02403846153846,-1.0374647947725808,9.318162749097478,14.502502134550204,True,438
114,115,5.7374005305039795,-8.02403846153846,-0.9500564599367737,9.864226177439154,14.35209621354718,True,466
115,116,6.7374005305039795,-8.02403846153846,-0.8723405278234017,10.477488207613684,14.214616635471433,True,492
116,117,7.7374005305039795,-8.02403846153846,-0.8035821843730666,11.146863244953343,14.093061336529669,True,517
117,118,8.73740053050398,-8.02403846153846,-0.742864116912731,11.862856370314011,13.987711106100381,True,541
118,119,9.73740053050398,-8.02403846153846,-0.6892304511146562,12.617533924016518,13.897419890333799,True,563
119,120,10.73740053050398,-8.02403846153846,-0.6417696158727457,13.404363594916234,13.820447434626988,True,582
120,121,-11.26259946949602,-7.02403846153846,0.5576355023305227,13.273404353046118,13.69254284781272,True,12
121,122,-10.26259946949602,-7.02403846153846,0.6002001867933804,12.436159543061176,13.755758379649425,True,29
122,123,-9.26259946949602,-7.02403846153846,0.6488063257811602,11.624666242154204,13.831661675647753,True,49
123,124,-8.26259946949602,-7.02403846153846,0.7045523028843061,10.844706833404373,13.922890411781074,True,71
124,125,-7.2625994694960205,-7.02403846153846,0.7687015241884317,10.103586856334509,14.03220855277152,True,95
125,126,-6.2625994694960205,-7.02403846153846,0.8426441756796087,9.410487151285176,14.161956242226017,True,121
126,127,-5.2625994694960205,-7.02403846153846,0.9277901028910207,8.776791525694989,14.312889315561899,True,148
127,128,-4.2625994694960205,-7.02403846153846,1.025348856672316,8.216256480083818,14.482107747828596,True,176
128,129,-3.2625994694960205,-7.02403846153846,1.1359576157951567,7.744783509403429,14.660082188713098,True,205
129,130,-2.2625994694960205,-7.02403846153846,1.259169400815984,7.379462898377852,14.827908201456676,True,234
130,131,-1.2625994694960205,-7.02403846153846,1.3929416150929645,7.136615004996641,14.95787491963837,True,263
131,132,-0.26259946949602053,-7.02403846153846,1.5334279057149254,7.028945496342333,15.021069347338894,True,292
132,133,0.7374005305039795,-7.02403846153846,-1.4661970610594786,7.062639439441824,15.00089561553788,True,322
133,134,1.7374005305039795,-7.02403846153846,-1.3283127128371857,7.235722279950156,14.902837987261607,True,352
134,135,2.7374005305039795,-7.02403846153846,-1.1991842669160357,7.538599204996578,14.751089421884815,True,381
135,136,3.7374005305039795,-7.02403846153846,-1.0818097228976125,7.956461464406335,14.575447406609733,True,410
136,137,4.7374005305039795,-7.02403846153846,-0.9774209030659171,8.47231255889388,14.399893118547721,True,439
137,138,5.7374005305039795,-7.02403846153846,-0.8858809311588086,9.0694476764905,14.238651372654504,True,467
138,139,6.7374005305039795,-7.02403846153846,-0.8062242186786792,9.732917456631741,14.097700354898171,True,493
139,140,7.7374005305039795,-7.02403846153846,-0.7371096790648363,10.450094893282781,13.977880573400295,True,518
140,141,8.73740053050398,-7.02403846153846,-0.6771174031213067,11.210677247143582,13.87748756428681,True,542
141,142,9.73740053050398,-7.02403846153846,-0.6249091857714475,12.006418508474155,13.793880091540059,True,564
142,143,10.73740053050398,-7.02403846153846,-0.5792980406082262,12.830778871979625,13.724311557571802,True,583
143,144,-11.26259946949602,-6.02403846153846,0.49115375000043476,12.77243853758501,13.600716744736701,True,13
144,145,-10.26259946949602,-6.02403846153846,0.5307980487262325,11.899999464596402,13.654410112494853,True,30
145,146,-9.26259946949602,-6.02403846153846,0.5766293372441299,11.049198537378293,13.72035175861515,True,50
146,147,-8.26259946949602,-6.02403846153846,0.629972776093575,10.225438346565422,13.801813078696565,True,72
147,148,-7.2625994694960205,-6.02403846153846,0.6924482364911251,9.435803645711294,13.902745674912877,True,96
148,149,-6.2625994694960205,-6.02403846153846,0.7659843060428896,8.689602493867397,14.027503238629736,True,122
149,150,-5.2625994694960205,-6.02403846153846,0.85275984782153,7.998999472586209,14.179878334821915,True,149
150,151,-4.2625994694960205,-6.02403846153846,0.9549890043283232,7.379620154414617,14.36074729000073,True,177
151,152,-3.2625994694960205,-6.02403846153846,1.0744276548561549,6.850809783116911,14.56350798384226,True,206
152,153,-2.2625994694960205,-6.02403846153846,1.2115040065897331,6.434935566535094,14.76768004592762,True,235
153,154,-1.2625994694960205,-6.02403846153846,1.3641934688016855,6.154932721522331,14.935287847786151,True,264
154,155,-0.26259946949602053,-6.02403846153846,1.5272319762156663,6.029759354026846,15.020004227424701,True,293
155,156,0.7374005305039795,-6.02403846153846,-1.4489926237066033,6.069003124771168,14.992722843160582,True,323
156,157,1.7374005305039795,-6.02403846153846,-1.2900050178115283,6.2695773373880765,14.863249573328492,True,353
157,158,2.7374005305039795,-6.02403846153846,-1.1442787312968994,6.616827113541514,14.672579439322252,True,382
158,159,3.7374005305039795,-6.02403846153846,-1.0155012808622594,7.089231418955519,14.465404659233283,True,411
159,160,4.7374005305039795,-6.02403846153846,-0.9043933390450801,7.663680784878376,14.271490240012488,True,440
160,161,5.7374005305039795,-6.02403846153846,-0.8097643317179918,8.31906270162222,14.103921825946761,True,468
161,162,6.7374005305039795,-6.02403846153846,-0.7295564652915296,9.03778763274121,13.965025290939696,True,494
162,163,7.7374005305039795,-6.02403846153846,-0.6615310047923377,9.805937301224086,13.852121814954518,True,519
163,164,8.73740053050398,-6.02403846153846,-0.6036132009089948,10.612785092356571,13.760964329378101,True,543
164,165,9.73740053050398,-6.02403846153846,-0.554019660970846,11.450153207601803,13.687324671582548,True,565
165,166,10.73740053050398,-6.02403846153846,-0.5112745362611666,12.311815850578736,13.627563276078726,True,584
166,167,11.73740053050398,-6.02403846153846,-0.4741790370742098,13.193013704213671,13.578738183835855,True,599
167,168,-12.26259946949602,-5.02403846153846,0.38884396994767534,13.251879421889628,13.47813191039098,True,1
168,169,-11.26259946949602,-5.02403846153846,0.4195906130363162,12.332360247467221,13.512418473417023,True,14
169,170,-10.26259946949602,-5.02403846153846,0.4552513699280206,11.426369079209621,13.554976323655158,True,31
170,171,-9.26259946949602,-5.02403846153846,0.4969899352970699,10.537395854542321,13.608416173617051,True,51
171,172,-8.26259946949602,-5.02403846153846,0.5463144968885059,9.67013507952881,13.67628773331747,True,73
172,173,-7.2625994694960205,-5.02403846153846,0.6051801633367547,8.830985987835199,13.763360988526378,True,97
173,174,-6.2625994694960205,-5.02403846153846,0.6760985679615239,8.028767936511153,13.875819609851748,True,123
174,175,-5.2625994694960205,-5.02403846153846,0.7622109710181381,7.275707226061088,14.020978600468927,True,150
175,176,-4.2625994694960205,-5.02403846153846,0.8672081253959146,6.588680952995485,14.205507408269607,True,178
176,177,-3.2625994694960205,-5.02403846153846,0.9948445695285181,5.990452216767399,14.430034533370106,True,207
177,178,-2.2625994694960205,-5.02403846153846,1.1476474486036496,5.510019856804639,14.677596725850606,True,236
178,179,-1.2625994694960205,-5.02403846153846,1.3245835371872556,5.180262530353975,14.899203351764289,True,265
179,180,-0.26259946949602053,-5.02403846153846,1.518575245773605,5.030896634239003,15.018244255595416,True,294
180,181,0.7374005305039795,-5.02403846153846,-1.425062424782724,5.077865890844823,14.979364718756397,True,324
181,182,1.7374005305039795,-5.02403846153846,-1.237852394050501,5.315968685612552,14.801778039852206,True,354
182,183,2.7374005305039795,-5.02403846153846,-1.0719074858348943,5.721391799852655,14.559412153305656,True,383
183,184,3.7374005305039795,-5.02403846153846,-0.9312083151785494,6.2617190282245305,14.31892256402333,True,412
184,185,4.7374005305039795,-5.02403846153846,-0.8147540389119565,6.905354896704233,14.112701119101846,True,441
185,186,5.7374005305039795,-5.02403846153846,-0.7192062784919616,7.626186944367747,13.947502873195623,True,469
186,187,6.7374005305039795,-5.02403846153846,-0.6407395022423846,8.404375549168007,13.81881189954498,True,495
187,188,7.7374005305039795,-5.02403846153846,-0.5758960902946033,9.225417574964343,13.719266007403764,True,520
188,189,8.73740053050398,-5.02403846153846,-0.5218371316863968,10.078845692512063,13.64199226013435,True,544
189,190,9.73740053050398,-5.02403846153846,-0.47632819903964846,10.957095032647883,13.581486312333826,True,566
190,191,10.73740053050398,-5.02403846153846,-0.43764012354866993,11.85465025276937,13.533591839383586,True,585
191,192,11.73740053050398,-5.02403846153846,-0.404439964964286,12.767440372936653,13.495239230147616,True,600
192,193,-12.26259946949602,-4.02403846153846,0.31708321481295487,12.905976572473115,13.40723540468604,True,2
193,194,-11.26259946949602,-4.02403846153846,0.34315634517941446,11.959892656300593,13.431479386654031,True,15
194,195,-10.26259946949602,-4.02403846153846,0.37368371845796067,11.02333132094109,13.462073143269107,True,32
195,196,-9.26259946949602,-4.02403846153846,0.40983868755753117,10.098942245218,13.501297986633919,True,52
196,197,-8.26259946949602,-4.02403846153846,0.45320854745701683,9.190399095428704,13.552459647553432,True,74
197,198,-7.2625994694960205,-4.02403846153846,0.5059678645205382,8.302905310447946,13.620400566131652,True,98
198,199,-6.2625994694960205,-4.02403846153846,0.5711207055191587,7.443993394359821,13.712218602673282,True,124
199,200,-5.2625994694960205,-4.02403846153846,0.6528103821429475,6.624789711098807,13.838075020348393,True,151
200,201,-4.2625994694960205,-4.02403846153846,0.7566174760563632,5.861965521673475,14.011327675479214,True,179
201,202,-3.2625994694960205,-4.02403846153846,0.8895182560114758,5.180486544553179,14.245106678075233,True,208
202,203,-2.2625994694960205,-4.02403846153846,1.0585809666388943,4.616518374197647,14.537592667400244,True,237
203,204,-1.2625994694960205,-4.02403846153846,1.2667600876008935,4.217468785932203,14.836883544009893,True,266
204,205,-0.26259946949602053,-4.02403846153846,1.5056310318287802,4.032597676600085,15.01502326534739,True,295
205,206,0.7374005305039795,-4.02403846153846,-1.3895582632457542,4.091044497720401,14.955378783641196,True,325
206,207,1.7374005305039795,-4.02403846153846,-1.1632176966493424,4.383086371877279,14.700460592011815,True,355
