,site,x_cart,y_cart,theta_polr,r_polr,dist_center,keep_this_site,mm_site
413,414,0.7374005305039795,3.97596153846154,1.3874152719538697,4.043764297991786,14.95377515381859,True,333
414,415,1.7374005305039795,3.97596153846154,1.1588256254379972,4.338989601130771,14.694066381434082,True,363
415,416,2.7374005305039795,3.97596153846154,0.9678386114381509,4.82717638166754,14.383213529344353,True,392
416,417,3.7374005305039795,3.97596153846154,0.8163165856895082,5.456778617530391,14.115452743625612,True,421
417,418,4.7374005305039795,3.97596153846154,0.698232089437712,6.184758195899404,13.912350105127164,True,450
418,419,5.7374005305039795,3.97596153846154,0.6060057969389636,6.980403641821352,13.764625435283564,True,478
419,420,6.7374005305039795,3.97596153846154,0.5331326683621819,7.823096322030093,13.65767166343131,True,504
420,421,7.7374005305039795,3.97596153846154,0.47467616625446657,8.699174508237475,13.579372963013261,True,529
421,422,8.73740053050398,3.97596153846154,0.4270462685344275,9.599501975924412,13.521072156447334,True,553
422,423,9.73740053050398,3.97596153846154,0.38765693167072124,10.517853357353136,13.476854099427188,True,575
423,424,10.73740053050398,3.97596153846154,0.354635752394949,11.449892589356137,13.442707472120846,True,594
424,425,11.73740053050398,3.97596153846154,0.3266112717536781,12.392531677135247,13.415890808603907,True,609
425,426,12.73740053050398,3.97596153846154,0.3025646850513073,13.343524363143665,13.394503818025733,True,621
426,427,-12.26259946949602,4.97596153846154,-0.3854822589987918,13.233727327610033,13.474522092423495,True,11
427,428,-11.26259946949602,4.97596153846154,-0.41602469513061735,12.312852636271604,13.508325920003893,True,24
428,429,-10.26259946949602,4.97596153846154,-0.4514653781618935,11.405311968707762,13.550319591099306,True,41
429,430,-9.26259946949602,4.97596153846154,-0.4929706727256964,10.514558581536198,13.603105978222557,True,61
430,431,-8.26259946949602,4.97596153846154,-0.5420554846030214,9.645244591277324,13.670235953702711,True,83
431,432,-7.2625994694960205,4.97596153846154,-0.6006890435602319,8.803723319515012,13.75650284212975,True,107
432,433,-6.2625994694960205,4.97596153846154,-0.6714102107066459,7.9987714898964555,13.868161773022523,True,133
433,434,-5.2625994694960205,4.97596153846154,-0.7574095544715398,7.2425925198500805,14.012692753703003,True,160
434,435,-4.2625994694960205,4.97596153846154,-0.8624609621531817,6.552094891681308,14.197083754868453,True,188
435,436,-3.2625994694960205,4.97596153846154,-0.9904439739040586,5.950188949151468,14.422446466301713,True,217
436,437,-2.2625994694960205,4.97596153846154,-1.1440358032098505,5.466218948378505,14.672216680581712,True,246
437,438,-1.2625994694960205,4.97596153846154,-1.3223009639825447,5.1336488633933826,14.896954861076688,True,275
438,439,-0.26259946949602053,4.97596153846154,-1.5180716243545722,4.9828858820595245,15.018132127984337,True,304
439,440,0.7374005305039795,4.97596153846154,1.4236745034876568,5.030303447570145,14.978519781552608,True,334
440,441,1.7374005305039795,4.97596153846154,1.234871143582804,5.270555363113459,14.798017732185697,True,364
441,442,2.7374005305039795,4.97596153846154,1.067857199598396,5.67922132837346,14.552808919993312,True,393
442,443,3.7374005305039795,4.97596153846154,0.9265972661510893,6.2232110648490755,14.310782860657325,True,422
443,444,4.7374005305039795,4.97596153846154,0.8099533130071161,6.870455372001766,14.104254119705352,True,451
444,445,5.7374005305039795,4.97596153846154,0.714443711579794,7.5946005872380065,13.939477875361039,True,479
445,446,6.7374005305039795,4.97596153846154,0.6361379671846512,8.375724394981239,13.811525340144154,True,505
446,447,7.7374005305039795,4.97596153846154,0.5715128912636723,9.199323899161927,13.712795825148454,True,530
447,448,8.73740053050398,4.97596153846154,0.5176920918595953,10.054966994610163,13.63630283786535,True,554
448,449,9.73740053050398,4.97596153846154,0.4724210385151413,10.935134307529456,13.57649776077167,True,576
449,450,10.73740053050398,4.97596153846154,0.43396049946783544,11.834355216264031,13.52921374638086,True,595
450,451,11.73740053050398,4.97596153846154,0.4009730501014388,12.748598528690266,13.491385405863541,True,610
451,452,-11.26259946949602,5.97596153846154,-0.4878287032318994,12.749833846739481,13.59636259307306,True,25
452,453,-10.26259946949602,5.97596153846154,-0.5273067459473959,11.875734258582566,13.64955283239972,True,42
453,454,-9.26259946949602,5.97596153846154,-0.572973073257255,11.023060611349262,13.714947388613417,True,62
454,455,-8.26259946949602,5.97596153846154,-0.6261630653101256,10.197189137330323,13.7958407841762,True,84
455,456,-7.2625994694960205,5.97596153846154,-0.6885137891795126,9.405183005316562,13.89623546982787,True,108
456,457,-6.2625994694960205,5.97596153846154,-0.7619815593125979,8.656342670233398,14.02058227808724,True,134
457,458,-5.2625994694960205,5.97596153846154,-0.8487876248761926,7.962855611243457,14.172838025064507,True,161
458,459,-4.2625994694960205,5.97596153846154,-0.9512058253552542,7.340427136517287,14.354113302534488,True,189
459,460,-3.2625994694960205,5.97596153846154,-1.0710648380247352,6.808573390037544,14.558040456022837,True,218
460,461,-2.2625994694960205,5.97596153846154,-1.2088585348412455,6.38995091284239,14.764151309477896,True,247
461,462,-1.2625994694960205,5.97596153846154,-1.3625787823177815,6.107886191600434,14.933927686702448,True,276
462,463,-0.26259946949602053,5.97596153846154,-1.5268819473605426,5.981728411634149,15.019939207290287,True,305
463,464,0.7374005305039795,5.97596153846154,1.4480224854806556,6.021285232536254,14.992226113728243,True,335
464,465,1.7374005305039795,5.97596153846154,1.2878642422471018,6.223397537725445,14.860893371511656,True,365
465,466,2.7374005305039795,5.97596153846154,1.1412528179954555,6.5730874004211355,14.668051893731391,True,394
466,467,3.7374005305039795,5.97596153846154,1.0119053107196352,7.048423868822238,14.45927863183982,True,423
467,468,4.7374005305039795,5.97596153846154,0.9004961934344391,7.625947816212159,14.264581220458906,True,452
468,469,5.7374005305039795,5.97596153846154,0.8057619180521309,8.284315370421321,14.096888363340344,True,480
469,470,6.7374005305039795,5.97596153846154,0.725576813427117,9.005813800962516,13.9582748691619,True,506
470,471,7.7374005305039795,5.97596153846154,0.6576507398270286,9.77647601534494,13.845858450264874,True,531
471,472,8.73740053050398,5.97596153846154,0.5998740213692255,10.585569627545928,13.75526189830932,True,555
472,473,9.73740053050398,5.97596153846154,0.5504410401773251,11.424932621273125,13.682184550360423,True,577
473,474,10.73740053050398,5.97596153846154,0.5078624461841356,12.28836386430833,13.622951096249247,True,596
474,475,11.73740053050398,5.97596153846154,0.4709315885498178,13.17113083689653,13.574604894767457,True,611
475,476,-11.26259946949602,6.97596153846154,-0.5545562696823337,13.24802574712122,13.688097517297972,True,26
476,477,-10.26259946949602,6.97596153846154,-0.5970029904412835,12.409068750611173,13.750899454267326,True,43
477,478,-9.26259946949602,6.97596153846154,-0.6455026787845649,11.595679726449962,13.826387677837955,True,63
478,479,-8.26259946949602,6.97596153846154,-0.7011649153674784,10.813629796669138,13.917235428904133,True,85
479,480,-7.2625994694960205,6.97596153846154,-0.7652697796934208,10.070222958823631,14.026266862628225,True,109
480,481,-6.2625994694960205,6.97596153846154,-0.8392312670769337,9.37465687379685,14.155915100187569,True,135
481,482,-5.2625994694960205,6.97596153846154,-0.9244911820644237,8.738363265648465,14.307062402909208,True,162
482,483,-4.2625994694960205,6.97596153846154,-1.0222978734394494,8.175193797301839,14.476944524089529,True,190
483,484,-3.2625994694960205,6.97596153846154,-1.1333277545951466,7.701207352386405,14.656102247861813,True,219
484,485,-2.2625994694960205,6.97596153846154,-1.2571594021214831,7.333716366581023,14.825502152020494,True,248
485,486,-1.2625994694960205,6.97596153846154,-1.391741821187144,7.089301573953977,14.956994754661455,True,277
486,487,-0.26259946949602053,6.97596153846154,-1.5331706122388957,6.980902367708224,15.021028351672994,True,306
487,488,0.7374005305039795,6.97596153846154,1.4654814844388793,7.014827077589457,15.000579802762514,True,336
488,489,1.7374005305039795,6.97596153846154,1.3267069450730218,7.189061134076564,14.901278853017638,True,366
489,490,2.7374005305039795,6.97596153846154,1.1968546674916885,7.4938241939945565,14.747907620257905,True,395
490,491,3.7374005305039795,6.97596153846154,1.078956155773327,7.914050929296963,14.570842567370686,True,424
491,492,4.7374005305039795,6.97596153846154,0.9742328954666092,8.432496852801908,14.394351407192598,True,453
492,493,5.7374005305039795,6.97596153846154,0.8825136827026964,9.032264623754225,14.232674673806047,True,481
493,494,6.7374005305039795,6.97596153846154,0.8027926539636248,9.698278470663235,14.091675748502476,True,507
494,495,7.7374005305039795,6.97596153846154,0.7336927604120869,10.41784077223001,13.972058203705648,True,532
495,496,8.73740053050398,6.97596153846154,0.6737660353917436,11.180617488159852,13.872006090523666,True,556
496,497,9.73740053050398,6.97596153846154,0.6216540449717946,11.978355833650705,13.78880157233734,True,578
497,498,10.73740053050398,6.97596153846154,0.5761559398464083,12.804523010973966,13.71965066767249,True,597
498,499,11.73740053050398,6.97596153846154,0.5362445026120701,13.653959520943724,13.662035744917208,True,612
499,500,-10.26259946949602,7.97596153846154,-0.6606751241023223,12.997573247892,13.850738485309682,True,44
500,501,-9.26259946949602,7.97596153846154,-0.7108990957880988,12.223408337911556,13.93352115551765,True,64
501,502,-8.26259946949602,7.97596153846154,-0.7677483133854845,11.484185319661718,14.030557266533698,True,86
502,503,-7.2625994694960205,7.97596153846154,-0.8321769670487333,10.787090132067204,14.14343907750559,True,110
503,504,-6.2625994694960205,7.97596153846154,-0.9051548860048781,10.140814295624864,14.272840001854194,True,136
504,505,-5.2625994694960205,7.97596153846154,-0.9875574021412744,9.555674525608204,14.417459761697971,True,163
505,506,-4.2625994694960205,7.97596153846154,-1.0799849644026591,9.043545582367877,14.572504293587587,True,191
506,507,-3.2625994694960205,7.97596153846154,-1.1825091732059863,8.617454250610994,14.728010675809902,True,220
507,508,-2.2625994694960205,7.97596153846154,-1.2943809030617084,8.290676620299543,14.868019469926121,True,249
508,509,-1.2625994694960205,7.97596153846154,-1.4137984871586606,8.075278316156627,14.972287776970923,True,278
509,510,-0.26259946949602053,7.97596153846154,-1.5378843517767438,7.9802832621654085,15.021734901670648,True,307
510,511,0.7374005305039795,7.97596153846154,1.4786055293075582,8.00997640479704,15.006036839360537,True,337
511,512,1.7374005305039795,7.97596153846154,1.3563171620919021,8.16299718647589,14.928562579505758,True,367
512,513,2.7374005305039795,7.97596153846154,1.2401865432087704,8.432634471351243,14.804704290226576,True,396
513,514,3.7374005305039795,7.97596153846154,1.1325966356358634,8.808185124554843,14.654993257838619,True,425
514,515,4.7374005305039795,7.97596153846154,1.0348299864969448,9.276795041900902,14.498082372823516,True,454
515,516,5.7374005305039795,7.97596153846154,0.947210361863552,9.825157877125697,14.347098294271499,True,482
516,517,6.7374005305039795,7.97596153846154,0.8693795016447141,10.440714935839072,14.209361071250504,True,508
517,518,7.7374005305039795,7.97596153846154,0.800579044512507,11.11230531584068,14.087792753538725,True,533
518,519,8.73740053050398,7.97596153846154,0.739870948043974,11.830390124314118,13.982593883495467,True,557
519,520,9.73740053050398,7.97596153846154,0.6862827522234001,12.587014401933326,13.892552335187645,True,579
520,521,10.73740053050398,7.97596153846154,0.6388903904839605,13.3756395217382,13.815879996406114,True,598
521,522,-10.26259946949602,8.97596153846154,-0.7186195294182771,13.63410552296119,13.946512878192946,True,45
522,523,-9.26259946949602,8.97596153846154,-0.7696834184054934,12.898202761324882,14.033910248180723,True,65
523,524,-8.26259946949602,8.97596153846154,-0.8267563305584039,12.199935882342038,14.133863361751608,True,87
524,525,-7.2625994694960205,8.97596153846154,-0.8905211511231363,11.54613513667083,14.246886369543699,True,111
525,526,-6.2625994694960205,8.97596153846154,-0.9616103270882181,10.944772160957609,14.372337343274765,True,137
526,527,-5.2625994694960205,8.97596153846154,-1.0405118269619549,10.404942994379194,14.507602394811125,True,164
527,528,-4.2625994694960205,8.97596153846154,-1.1274372812023044,9.936681527415912,14.647136285973296,True,192
528,529,-3.2625994694960205,8.97596153846154,-1.222161762413872,9.550520448556538,14.781704569518224,True,221
529,530,-2.2625994694960205,8.97596153846154,-1.3238673577401645,9.25674034956715,14.898499805422952,True,250
530,531,-1.2625994694960205,8.97596153846154,-1.4310486829002176,9.064328047920181,14.982921349096216,True,279
531,532,-0.26259946949602053,8.97596153846154,-1.5415488097764127,8.979802003458676,15.022219080797546,True,308
532,533,0.7374005305039795,8.97596153846154,1.488827583225176,9.0062003687642,15.009793738507323,True,338
533,534,1.7374005305039795,8.97596153846154,1.3795992330534181,9.142562340139463,14.947778618162923,True,368
534,535,2.7374005305039795,8.97596153846154,1.2747860023322142,9.384095438791334,14.846179998184816,True,397
535,536,3.7374005305039795,8.97596153846154,1.1762504735781583,9.722964993527041,14.719170136821381,True,426
536,537,4.7374005305039795,8.97596153846154,1.0851666093808225,10.149426058963149,14.580847384827496,True,455
537,538,5.7374005305039795,8.97596153846154,1.0020535746239634,10.652964394353724,14.4424265233411,True,483
538,539,6.7374005305039795,8.97596153846154,0.9269082073973447,11.223210389562167,14.311332009596226,True,509
539,540,7.7374005305039795,8.97596153846154,0.8593689882986093,11.8505380683488,14.191598500948679,True,534
540,541,8.73740053050398,8.97596153846154,0.7988652051114871,12.526374318628358,14.084788269885744,True,558
541,542,9.73740053050398,8.97596153846154,0.7447310089552966,13.243294704543883,13.990906990550165,True,580
542,543,-9.26259946949602,9.97596153846154,-0.8224609874546229,13.613065692531272,14.126283152958669,True,66
543,544,-8.26259946949602,9.97596153846154,-0.8790650058942873,12.95339178015472,14.226553043787895,True,88
544,545,-7.2625994694960205,9.97596153846154,-0.9415180122635872,12.339576964839102,14.337089412038376,True,112
545,546,-6.2625994694960205,9.97596153846154,-1.0102082929416658,11.778792838495624,14.456382854040337,True,138
546,547,-5.2625994694960205,9.97596153846154,-1.0853695801286982,11.27895215847659,14.581173290874258,True,165
547,548,-4.2625994694960205,9.97596153846154,-1.1669900985440267,10.848482052997632,14.705917194471109,True,193
548,549,-3.2625994694960205,9.97596153846154,-1.254714900745263,10.495921299019903,14.822559551954567,True,222
549,550,-2.2625994694960205,9.97596153846154,-1.3477643807837483,10.229328666937416,14.921003675894102,True,251
550,551,-1.2625994694960205,9.97596153846154,-1.4449015065474158,10.055544044816052,14.990602277792572,True,280
551,552,-0.26259946949602053,9.97596153846154,-1.5444791802318605,9.979417172272314,15.022565261330351,True,309
552,553,0.7374005305039795,9.97596153846154,1.49701277195577,10.003177903009197,15.012488562221238,True,339
553,554,1.7374005305039795,9.97596153846154,1.398367073907535,10.126123109080762,14.96178607449459,True,369
554,555,2.7374005305039795,9.97596153846154,1.302988325727203,10.344717022773866,14.877218491724596,True,398
555,556,3.7374005305039795,9.97596153846154,1.2123407565444952,10.65307332849424,14.76879226652129,True,427
556,557,4.7374005305039795,9.97596153846154,1.12744460237834,11.043675674488242,14.647147473341844,True,456
557,558,5.7374005305039795,9.97596153846154,1.0488699453655028,11.50815247832124,14.521530246272844,True,484
558,559,6.7374005305039795,9.97596153846154,0.9767969654302122,12.03795557913798,14.398809140150634,True,510
559,560,7.7374005305039795,9.97596153846154,0.9111087121832006,12.624863388817607,14.283388161531105,True,535
560,561,8.73740053050398,9.97596153846154,0.8514876883786899,13.261296190316962,14.177623239867552,True,559
561,562,9.73740053050398,9.97596153846154,0.7974990603784271,13.940472650104914,14.082394496080722,True,581
562,563,-8.26259946949602,10.97596153846154,-0.925511694933021,13.738350762995642,14.308865368979099,True,89
563,564,-7.2625994694960205,10.97596153846154,-0.9862523818149901,13.161196098687645,14.415202913143986,True,113
564,565,-6.2625994694960205,10.97596153846154,-1.0522945832457617,12.636925409652415,14.527209796051897,True,139
565,566,-5.2625994694960205,10.97596153846154,-1.1237105143222552,12.172373838743486,14.641427533317147,True,166
566,567,-4.2625994694960205,10.97596153846154,-1.2003665057524386,11.774611922740162,14.752698774852666,True,194
567,568,-3.2625994694960205,10.97596153846154,-1.281864800485786,11.450602036231228,14.85421153067581,True,223
568,569,-2.2625994694960205,10.97596153846154,-1.367502662235698,11.2067429725657,14.938045342705347,True,252
569,570,-1.2625994694960205,10.97596153846154,-1.4562665792899343,11.048343274634377,14.996325542014791,True,281
570,571,-0.26259946949602053,10.97596153846154,-1.5468759275239685,10.979102430306705,15.02282129625571,True,310
571,572,0.7374005305039795,10.97596153846154,1.5037139046741257,11.000704124562871,15.014486338449148,True,340
572,573,1.7374005305039795,10.97596153846154,1.4138074400220084,11.112618606664341,14.97229360023713,True,370
573,574,2.7374005305039795,10.97596153846154,1.3263828160924014,11.31216572359999,14.900963049055644,True,399
574,575,3.7374005305039795,10.97596153846154,1.2426027082550377,11.59482187958049,14.807716734457355,True,428
575,576,4.7374005305039795,10.97596153846154,1.1633352470120852,11.95469344986338,14.700631120334853,True,457
576,577,5.7374005305039795,10.97596153846154,1.0891350757099096,12.385051333814259,14.587206948713588,True,485
577,578,6.7374005305039795,10.97596153846154,1.020267998880547,12.87883137564206,14.473503431088877,True,511
578,579,7.7374005305039795,10.97596153846154,0.9567622373258218,13.42903937976318,14.363853834847136,True,536
579,580,8.73740053050398,10.97596153846154,0.8984693276283361,14.029037733367112,14.260986861496471,True,560
580,581,-7.2625994694960205,11.97596153846154,-1.0256612496152142,14.006034621727665,14.482635805467249,True,114
581,582,-6.2625994694960205,11.97596153846154,-1.0889727921096934,13.514577569648337,14.586947406000895,True,140
582,583,-5.2625994694960205,11.97596153846154,-1.1567669111455339,13.081231132697331,14.69105408747967,True,167
583,584,-4.2625994694960205,11.97596153846154,-1.2288487905041074,12.711939624150904,14.790344341010176,True,195
584,585,-3.2625994694960205,11.97596153846154,-1.3048219028053758,12.412421603742995,14.87914636346904,True,224
585,586,-2.2625994694960205,11.97596153846154,-1.384068828755946,12.187822247229969,14.951236045045382,True,253
586,587,-1.2625994694960205,11.97596153846154,-1.4657565372252228,12.042334167057554,15.00070144326642,True,282
587,588,-0.26259946949602053,11.97596153846154,-1.5488726261708443,11.978840229842357,15.02301596433982,True,311
588,589,0.7374005305039795,11.97596153846154,1.5093005759573281,11.998642186226643,15.016007959511763,True,341
589,590,1.7374005305039795,11.97596153846154,1.4267274389601474,12.101331140585552,14.980368262227532,True,371
590,591,2.7374005305039795,11.97596153846154,1.3460821513825945,12.284828710043683,14.919485843755522,True,400
591,592,3.7374005305039795,11.97596153846154,1.2682985163189657,12.54558956351281,14.838681027676584,True,429
592,593,4.7374005305039795,11.97596153846154,1.194109726633281,12.878921482683614,14.744140647404206,True,458
593,594,5.7374005305039795,11.97596153846154,1.124027272928502,13.279360663003978,14.641913828973749,True,486
594,595,6.7374005305039795,11.97596153846154,1.0583483748071312,13.741041469959452,14.537209511861404,True,512
595,596,7.7374005305039795,11.97596153846154,0.9971834466319288,14.258016052037302,14.434060339909804,True,537
596,597,-6.2625994694960205,12.97596153846154,-1.1211403324107805,14.408182743252704,14.637474391521637,True,141
597,598,-5.2625994694960205,12.97596153846154,-1.1855015208104078,14.002518738568892,14.732203527676694,True,168
598,599,-4.2625994694960205,12.97596153846154,-1.2534023324956332,13.658159908456955,14.820972122343584,True,196
599,600,-3.2625994694960205,12.97596153846154,-1.324468359874612,13.379840550095837,14.899090325952093,True,225
600,601,-2.2625994694960205,12.97596153846154,-1.3981634220766137,13.171747576043083,14.961641309005948,True,254
601,602,-1.2625994694960205,12.97596153846154,-1.4737987176196665,13.037244159254087,15.00412055825635,True,283
602,603,-0.26259946949602053,12.97596153846154,-1.5505617084829306,12.978618429132307,15.02316741509792,True,312
603,604,0.7374005305039795,12.97596153846154,1.5140291835717492,12.996897221645662,15.017193374719715,True,342
604,605,1.7374005305039795,12.97596153846154,1.43769417845797,13.091758417074029,14.98670218505363,True,372
605,606,2.7374005305039795,12.97596153846154,1.362885471717548,13.26155871351617,14.934186770772484,True,401
606,607,3.7374005305039795,12.97596153846154,1.2903617097781928,13.503471426749662,14.863640715706339,True,430
607,608,4.7374005305039795,12.97596153846154,1.2207415965954325,13.813708467824727,14.779853703093991,True,459
608,609,5.7374005305039795,12.97596153846154,1.1544845058137818,14.187788506143603,14.687703334682794,True,487
609,610,-4.2625994694960205,13.97596153846154,-1.2747632160834035,14.611545269474547,14.84615388960051,True,197
610,611,-3.2625994694960205,13.97596153846154,-1.3414597757107574,14.351726593790449,14.91526298008668,True,226
611,612,-2.2625994694960205,13.97596153846154,-1.4102966208270282,14.157925599603917,14.96998596160743,True,255
612,613,-1.2625994694960205,13.97596153846154,-1.4807001066435703,14.032877764198187,15.006841967907258,True,284
613,614,-0.26259946949602053,13.97596153846154,-1.5520091705348373,13.97842835965245,15.023287553491038,True,313
614,615,0.7374005305039795,13.97596153846154,1.5180831448077758,13.995401404280758,15.018134704883344,True,343
615,616,1.7374005305039795,13.97596153846154,1.447117339293607,14.08353867207925,14.991759224937963,True,373
616,617,2.7374005305039795,13.97596153846154,1.3773799527040744,14.241518970564893,14.9460339298968,True,402
617,618,3.7374005305039795,13.97596153846154,1.309494160078939,14.467054422029651,14.884008029498364,True,431
618,619,4.7374005305039795,13.97596153846154,1.243983378925206,14.757047967360398,14.809430504139781,True,460
619,620,-0.26259946949602053,14.97596153846154,-1.5532633917480023,14.978263667156448,15.023384451058337,True,314
620,621,0.7374005305039795,14.97596153846154,1.5215971179178902,14.994104959745576,15.018894579089453,True,344
